,index,year,day,date,oTime,pTime,sTime,spTime,distance,quality,type,oTimeUTC,endTime,max_of_dur_cont
693,697,2007,228,2007-08-16,01:51:28.184,01:51:33.002,01:51:36.575,3.572,27.65648,A,L,2007-08-16T01:51:28.184000Z,2007-08-16T01:51:46.180000Z,0 days 00:01:30
694,698,2007,227,2007-08-15,08:39:55.100,08:41:3.890,08:41:53.194,49.305,501.29493,,R,2007-08-15T08:39:55.100000Z,2007-08-15T08:41:44.209000Z,0 days 00:01:49.109000
695,699,2007,224,2007-08-12,11:20:43.200,11:22:9.301,11:23:11.037,61.738,638.61366,,R,2007-08-12T11:20:43.200000Z,2007-08-12T11:26:51.899000Z,0 days 00:06:08.699000
696,700,2007,223,2007-08-11,02:19:05.110,02:19:11.707,02:19:16.600,4.893,38.14897,B,L,2007-08-11T02:19:05.110000Z,2007-08-11T02:19:39.103000Z,0 days 00:01:30
697,701,2007,219,2007-08-07,22:23:28.500,22:24:37.455,22:25:26.550,49.094,493.50576,,R,2007-08-07T22:23:28.500000Z,2007-08-07T22:27:01.046000Z,0 days 00:03:32.546000
698,702,2007,216,2007-08-04,16:02:55.364,16:03:18.500,16:03:35.660,17.16,142.75775,C,L,2007-08-04T16:02:55.364000Z,2007-08-04T16:04:01.864000Z,0 days 00:01:30
699,703,2007,202,2007-07-21,02:36:23.200,02:37:47.557,02:38:54.557,67.0,647.0877,,R,2007-07-21T02:36:23.200000Z,2007-07-21T02:37:57.391000Z,0 days 00:01:34.191000
700,704,2007,194,2007-07-13,22:21:38.903,22:22:5.868,22:22:25.868,20.0,168.804,B,L,2007-07-13T22:21:38.903000Z,2007-07-13T22:22:33.184000Z,0 days 00:01:30
701,705,2007,194,2007-07-13,16:25:10.934,16:25:37.400,16:25:57.030,19.63,165.37172,A,L,2007-07-13T16:25:10.934000Z,2007-07-13T16:26:10.533000Z,0 days 00:01:30
702,706,2007,194,2007-07-13,06:12:46.140,06:13:12.700,06:13:32.400,19.7,166.02017,C,L,2007-07-13T06:12:46.140000Z,2007-07-13T06:13:45.439000Z,0 days 00:01:30
703,707,2007,190,2007-07-09,15:58:22.900,16:00:0.184,16:01:6.435,66.251,723.06344,,R,2007-07-09T15:58:22.900000Z,2007-07-09T16:03:20.713000Z,0 days 00:04:57.813000
704,708,2007,185,2007-07-04,23:55:34.311,23:56:29.447,23:57:10.343,40.896,381.5748,,R,2007-07-04T23:55:34.311000Z,2007-07-04T23:57:30.865000Z,0 days 00:01:56.554000
705,709,2007,181,2007-06-30,22:33:44.000,22:35:5.657,22:36:11.674,66.017,633.443,,R,2007-06-30T22:33:44.000000Z,2007-06-30T22:35:24.190000Z,0 days 00:01:40.190000
706,710,2007,181,2007-06-30,10:03:02.380,10:03:26.850,10:03:45.000,18.15,151.75923,A,L,2007-06-30T10:03:02.380000Z,2007-06-30T10:04:05.529000Z,0 days 00:01:30
707,711,2007,180,2007-06-29,22:41:40.736,22:43:7.021,22:44:11.021,64.0,638.88747,,R,2007-06-29T22:41:40.736000Z,2007-06-29T22:43:26.216000Z,0 days 00:01:45.480000
708,712,2007,180,2007-06-29,22:21:12.625,22:22:38.855,22:23:42.814,63.959,659.59979,A,R,2007-06-29T22:21:12.625000Z,2007-06-29T22:35:33.475000Z,0 days 00:14:20.850000
709,713,2007,180,2007-06-29,18:09:11.600,18:10:33.787,18:11:39.382,65.598,636.18726,,R,2007-06-29T18:09:11.600000Z,2007-06-29T18:15:12.814000Z,0 days 00:06:01.214000
710,714,2007,177,2007-06-26,00:53:23.900,00:54:43.269,00:55:39.269,56.0,589.14354,,R,2007-06-26T00:53:23.900000Z,2007-06-26T00:54:49.231000Z,0 days 00:01:30
711,715,2007,176,2007-06-25,07:30:55.600,07:32:23.210,07:33:27.445,64.234,634.68829,,R,2007-06-25T07:30:55.600000Z,2007-06-25T07:33:35.389000Z,0 days 00:02:39.789000
712,716,2007,175,2007-06-24,16:13:05.799,16:13:12.230,16:13:17.000,4.77,37.16499,A,L,2007-06-24T16:13:05.799000Z,2007-06-24T16:13:38.568000Z,0 days 00:01:30
713,717,2007,172,2007-06-21,04:44:09.716,04:44:29.400,04:44:44.000,14.6,119.86834,A,L,2007-06-21T04:44:09.716000Z,2007-06-21T04:44:48.214000Z,0 days 00:01:30
714,718,2007,166,2007-06-15,22:55:58.982,22:56:23.672,22:56:41.985,18.313,153.2493,,R,2007-06-15T22:55:58.982000Z,2007-06-15T22:57:05.310000Z,0 days 00:01:30
715,719,2007,158,2007-06-07,19:24:27.966,19:25:47.025,19:26:45.665,58.64,591.45852,,R,2007-06-07T19:24:27.966000Z,2007-06-07T19:29:43.940000Z,0 days 00:05:15.974000
716,720,2007,156,2007-06-05,11:50:20.200,11:51:53.248,11:53:2.076,68.828,698.24285,,R,2007-06-05T11:50:20.200000Z,2007-06-05T11:56:58.951000Z,0 days 00:06:38.751000
717,721,2007,142,2007-05-22,18:27:44.200,18:29:3.221,18:29:59.382,56.164,616.61797,,R,2007-05-22T18:27:44.200000Z,2007-05-22T18:29:10.285000Z,0 days 00:01:30
718,722,2007,132,2007-05-12,13:11:29.668,13:11:49.150,13:12:3.600,14.45,118.54448,B,L,2007-05-12T13:11:29.668000Z,2007-05-12T13:12:20.517000Z,0 days 00:01:30
719,723,2007,132,2007-05-12,03:51:31.944,03:51:52.100,03:52:7.050,14.95,122.9648,C,L,2007-05-12T03:51:31.944000Z,2007-05-12T03:52:24.393000Z,0 days 00:01:30
720,724,2007,131,2007-05-11,12:56:30.035,12:56:57.000,12:57:17.000,20.0,168.804,A,L,2007-05-11T12:56:30.035000Z,2007-05-11T12:58:08.035000Z,0 days 00:01:38
721,725,2007,131,2007-05-11,03:29:56.680,03:30:4.500,03:30:10.300,5.8,45.44462,B,L,2007-05-11T03:29:56.680000Z,2007-05-11T03:30:32.879000Z,0 days 00:01:30
722,726,2007,128,2007-05-08,16:17:37.438,16:19:17.066,16:20:30.963,73.897,793.37387,,R,2007-05-08T16:17:37.438000Z,2007-05-08T16:19:16.321000Z,0 days 00:01:38.883000
723,727,2007,128,2007-05-08,01:05:44.084,01:05:51.500,01:05:57.000,5.5,43.02375,B,L,2007-05-08T01:05:44.084000Z,2007-05-08T01:06:17.933000Z,0 days 00:01:30
724,728,2007,127,2007-05-07,01:34:40.312,01:36:5.370,01:37:8.460,63.09,648.30237,,R,2007-05-07T01:34:40.312000Z,2007-05-07T01:40:04.066000Z,0 days 00:05:23.754000
725,729,2007,121,2007-05-01,02:09:06.909,02:09:25.500,02:09:39.289,13.789,112.73351,B,L,2007-05-01T02:09:06.909000Z,2007-05-01T02:09:47.009000Z,0 days 00:01:30
726,730,2007,118,2007-04-28,08:55:04.253,08:56:23.698,08:57:22.624,58.926,595.06112,,R,2007-04-28T08:55:04.253000Z,2007-04-28T08:59:36.553000Z,0 days 00:04:32.300000
727,731,2007,113,2007-04-23,21:58:54.558,21:59:19.500,21:59:38.000,18.5,154.96155,B,L,2007-04-23T21:58:54.558000Z,2007-04-23T21:59:51.056000Z,0 days 00:01:30
728,732,2007,109,2007-04-19,00:35:10.477,00:35:27.097,00:35:39.424,12.327,100.01641,A,L,2007-04-19T00:35:10.477000Z,2007-04-19T00:35:44.479000Z,0 days 00:01:30
729,733,2007,106,2007-04-16,16:18:41.300,16:20:1.845,16:21:0.959,59.114,586.99019,,R,2007-04-16T16:18:41.300000Z,2007-04-16T16:20:57.452000Z,0 days 00:02:16.152000
730,734,2007,106,2007-04-16,07:38:54.700,07:40:35.923,07:41:49.067,73.145,766.73384,,R,2007-04-16T07:38:54.700000Z,2007-04-16T07:46:32.776000Z,0 days 00:07:38.076000
731,735,2007,102,2007-04-12,03:38:06.900,03:39:30.675,03:40:34.675,64.0,629.21384,,R,2007-04-12T03:38:06.900000Z,2007-04-12T03:43:33.225000Z,0 days 00:05:26.325000
732,736,2007,100,2007-04-10,19:17:30.294,19:18:1.000,19:18:23.775,22.775,194.9179,A,L,2007-04-10T19:17:30.294000Z,2007-04-10T19:19:38.291000Z,0 days 00:02:07.997000
733,737,2007,100,2007-04-10,10:40:57.886,10:42:32.474,10:43:42.632,70.158,742.05631,,R,2007-04-10T10:40:57.886000Z,2007-04-10T10:48:08.411000Z,0 days 00:07:10.525000
734,738,2007,100,2007-04-10,03:17:55.198,03:19:28.525,03:20:37.748,69.223,729.40966,,R,2007-04-10T03:17:55.198000Z,2007-04-10T03:25:04.673000Z,0 days 00:07:09.475000
735,739,2007,99,2007-04-09,23:27:15.000,23:28:53.354,23:29:58.019,64.665,693.52244,,R,2007-04-09T23:27:15.000000Z,2007-04-09T23:33:22.648000Z,0 days 00:06:07.648000
736,740,2007,96,2007-04-06,22:43:17.193,22:43:38.900,22:43:55.000,16.1,133.21237,B,L,2007-04-06T22:43:17.193000Z,2007-04-06T22:44:08.293000Z,0 days 00:01:30
737,741,2007,96,2007-04-06,21:43:20.700,21:44:30.723,21:45:22.943,52.22,519.96885,,R,2007-04-06T21:43:20.700000Z,2007-04-06T21:51:02.975000Z,0 days 00:07:42.275000
738,742,2007,96,2007-04-06,16:20:58.373,16:21:21.900,16:21:39.350,17.45,145.3859,A,L,2007-04-06T16:20:58.373000Z,2007-04-06T16:22:14.472000Z,0 days 00:01:30
739,743,2007,96,2007-04-06,11:40:09.500,11:41:30.583,11:42:30.942,60.359,607.16255,,R,2007-04-06T11:40:09.500000Z,2007-04-06T11:41:37.218000Z,0 days 00:01:30
740,744,2007,90,2007-03-31,13:08:01.306,13:08:24.900,13:08:42.400,17.5,145.83975,A,L,2007-03-31T13:08:01.306000Z,2007-03-31T13:10:28.403000Z,0 days 00:02:27.097000
741,745,2007,90,2007-03-31,12:22:32.176,12:22:57.606,12:23:16.468,18.863,158.29643,A,L,2007-03-31T12:22:32.176000Z,2007-03-31T12:23:51.569000Z,0 days 00:01:30
742,746,2007,89,2007-03-30,13:59:47.933,13:59:54.000,13:59:58.500,4.5,35.00955,B,L,2007-03-30T13:59:47.933000Z,2007-03-30T14:00:15.585000Z,0 days 00:01:30
743,747,2007,85,2007-03-26,13:55:22.210,13:56:25.159,13:57:11.850,46.691,447.17075,,R,2007-03-26T13:55:22.210000Z,2007-03-26T13:58:15.051000Z,0 days 00:02:52.841000
744,748,2007,85,2007-03-26,02:19:33.700,02:20:53.719,02:21:53.922,60.203,577.18481,,R,2007-03-26T02:19:33.700000Z,2007-03-26T02:26:50.980000Z,0 days 00:07:17.280000
745,749,2007,84,2007-03-25,22:01:19.100,22:02:39.751,22:03:38.318,58.567,587.42352,,R,2007-03-25T22:01:19.100000Z,2007-03-25T22:03:14.350000Z,0 days 00:01:55.250000
746,750,2007,84,2007-03-25,18:57:21.300,18:58:37.401,18:59:40.279,62.878,584.60557,,R,2007-03-25T18:57:21.300000Z,2007-03-25T19:04:40.899000Z,0 days 00:07:19.599000
747,751,2007,84,2007-03-25,17:30:56.000,17:32:16.756,17:33:16.147,59.391,608.2389,,R,2007-03-25T17:30:56.000000Z,2007-03-25T17:32:33.244000Z,0 days 00:01:37.244000
748,752,2007,84,2007-03-25,14:54:18.200,14:55:40.875,14:56:37.765,56.89,578.6919,,R,2007-03-25T14:54:18.200000Z,2007-03-25T14:55:41.324000Z,0 days 00:01:30
749,753,2007,84,2007-03-25,13:57:54.020,13:59:16.772,14:00:18.151,61.379,626.24659,,R,2007-03-25T13:57:54.020000Z,2007-03-25T14:05:06.246000Z,0 days 00:07:12.226000
750,754,2007,81,2007-03-22,12:18:58.393,12:19:5.000,12:19:9.900,4.9,38.20501,A,L,2007-03-22T12:18:58.393000Z,2007-03-22T12:19:26.543000Z,0 days 00:01:30
751,755,2007,74,2007-03-15,09:12:35.391,09:12:36.578,09:12:37.458,0.88,6.71061,,L,2007-03-15T09:12:35.391000Z,2007-03-15T09:12:50.062000Z,0 days 00:01:30
752,756,2007,72,2007-03-13,01:26:00.230,01:26:15.600,01:26:27.000,11.4,92.04178,A,L,2007-03-13T01:26:00.230000Z,2007-03-13T01:26:31.079000Z,0 days 00:01:30
753,757,2007,65,2007-03-06,06:19:21.093,06:19:26.600,06:19:30.684,4.084,31.70074,A,L,2007-03-06T06:19:21.093000Z,2007-03-06T06:19:43.593000Z,0 days 00:01:30
754,758,2007,64,2007-03-05,19:34:43.105,19:35:4.288,19:35:20.000,15.712,129.74233,C,L,2007-03-05T19:34:43.105000Z,2007-03-05T19:35:38.816000Z,0 days 00:01:30
755,759,2007,46,2007-02-15,04:26:22.592,04:26:30.200,04:26:35.843,5.643,44.17674,A,L,2007-02-15T04:26:22.592000Z,2007-02-15T04:26:59.441000Z,0 days 00:01:30
756,760,2007,43,2007-02-12,20:35:16.500,20:36:40.043,20:37:40.618,60.575,618.29432,,R,2007-02-12T20:35:16.500000Z,2007-02-12T20:36:48.705000Z,0 days 00:01:32.205000
757,761,2007,42,2007-02-11,20:30:59.207,20:31:18.150,20:31:32.200,14.05,115.02356,A,L,2007-02-11T20:30:59.207000Z,2007-02-11T20:32:11.364000Z,0 days 00:01:30
758,762,2007,42,2007-02-11,17:11:52.210,17:12:18.500,17:12:38.000,19.5,164.16855,A,L,2007-02-11T17:11:52.210000Z,2007-02-11T17:13:05.709000Z,0 days 00:01:30
759,763,2007,42,2007-02-11,06:21:55.000,06:23:15.854,06:24:15.369,59.516,618.10993,,R,2007-02-11T06:21:55.000000Z,2007-02-11T06:23:26.796000Z,0 days 00:01:31.796000
760,764,2007,41,2007-02-10,09:13:47.579,09:14:16.489,09:15:17.993,61.504,624.07569,,R,2007-02-10T09:13:47.579000Z,2007-02-10T09:22:01.089000Z,0 days 00:08:13.510000
761,765,2007,37,2007-02-06,17:40:13.696,17:40:30.223,17:40:42.487,12.262,99.44927,A,L,2007-02-06T17:40:13.696000Z,2007-02-06T17:40:54.469000Z,0 days 00:01:30
762,766,2007,37,2007-02-06,12:16:52.881,12:17:9.944,12:17:22.600,12.656,102.85969,A,L,2007-02-06T12:16:52.881000Z,2007-02-06T12:17:32.936000Z,0 days 00:01:30
763,767,2007,37,2007-02-06,10:52:00.138,10:52:24.000,10:52:41.699,17.699,147.6482,C,L,2007-02-06T10:52:00.138000Z,2007-02-06T10:53:14.135000Z,0 days 00:01:30
764,768,2007,37,2007-02-06,04:23:58.175,04:24:14.725,04:24:27.000,12.275,99.56394,B,L,2007-02-06T04:23:58.175000Z,2007-02-06T04:24:32.698000Z,0 days 00:01:30
765,769,2007,34,2007-02-03,11:38:39.196,11:38:56.160,11:39:8.743,12.582,102.21887,A,L,2007-02-03T11:38:39.196000Z,2007-02-03T11:39:19.035000Z,0 days 00:01:30
766,770,2007,27,2007-01-27,23:03:15.976,23:03:32.640,23:03:45.000,12.36,100.29814,A,L,2007-01-27T23:03:15.976000Z,2007-01-27T23:03:57.333000Z,0 days 00:01:30
767,771,2007,27,2007-01-27,02:23:34.225,02:23:51.400,02:24:4.139,12.739,103.5793,B,L,2007-01-27T02:23:34.225000Z,2007-01-27T02:24:22.825000Z,0 days 00:01:30
768,772,2007,27,2007-01-27,02:08:37.819,02:08:54.975,02:09:7.700,12.725,103.45788,B,L,2007-01-27T02:08:37.819000Z,2007-01-27T02:09:23.842000Z,0 days 00:01:30
769,773,2007,27,2007-01-27,01:21:57.795,01:22:14.200,01:22:26.368,12.168,98.64058,A,L,2007-01-27T01:21:57.795000Z,2007-01-27T01:22:38.595000Z,0 days 00:01:30
770,774,2007,27,2007-01-27,00:52:51.327,00:53:8.100,00:53:20.541,12.441,100.99836,B,L,2007-01-27T00:52:51.327000Z,2007-01-27T00:53:31.377000Z,0 days 00:01:30
771,775,2007,26,2007-01-26,23:35:46.777,23:36:3.900,23:36:16.600,12.7,103.24109,A,L,2007-01-26T23:35:46.777000Z,2007-01-26T23:36:39.876000Z,0 days 00:01:30
772,776,2007,26,2007-01-26,15:15:35.415,15:15:52.500,15:16:5.172,12.672,102.99836,A,L,2007-01-26T15:15:35.415000Z,2007-01-26T15:17:25.914000Z,0 days 00:01:50.499000
773,777,2007,25,2007-01-25,08:28:35.610,08:28:52.800,08:29:5.550,12.75,103.67471,A,L,2007-01-25T08:28:35.610000Z,2007-01-25T08:29:10.111000Z,0 days 00:01:30
774,778,2007,7,2007-01-07,12:04:13.868,12:04:34.900,12:04:50.500,15.6,128.74306,A,L,2007-01-07T12:04:13.868000Z,2007-01-07T12:05:28.967000Z,0 days 00:01:30
775,779,2007,4,2007-01-04,15:08:22.774,15:08:43.889,15:08:59.550,15.661,129.28717,A,L,2007-01-04T15:08:22.774000Z,2007-01-04T15:09:06.133000Z,0 days 00:01:30
776,780,2007,4,2007-01-04,10:07:39.744,10:07:46.379,10:07:51.300,4.921,38.37314,A,L,2007-01-04T10:07:39.744000Z,2007-01-04T10:08:04.614000Z,0 days 00:01:30
777,781,2006,354,2006-12-20,11:38:11.506,11:38:53.000,11:39:23.777,30.777,273.89376,B,L,2006-12-20T11:38:11.506000Z,2006-12-20T11:40:36.507000Z,0 days 00:02:25.001000
778,782,2006,347,2006-12-13,13:28:57.558,13:29:22.500,13:29:41.000,18.5,154.96155,A,L,2006-12-13T13:28:57.558000Z,2006-12-13T13:29:56.058000Z,0 days 00:01:30
779,783,2006,339,2006-12-05,05:01:21.330,05:01:46.000,05:02:4.298,18.298,153.11208,B,L,2006-12-05T05:01:21.330000Z,2006-12-05T05:02:48.329000Z,0 days 00:01:30
780,784,2006,338,2006-12-04,21:14:30.035,21:14:57.000,21:15:17.000,20.0,168.804,B,L,2006-12-04T21:14:30.035000Z,2006-12-04T21:15:45.036000Z,0 days 00:01:30
781,785,2006,337,2006-12-03,01:53:23.064,01:54:50.358,01:55:55.106,64.748,669.9129,B,R,2006-12-03T01:53:23.064000Z,2006-12-03T01:55:23.056000Z,0 days 00:01:59.992000
782,786,2006,333,2006-11-29,12:05:29.190,12:05:54.200,12:06:12.750,18.55,155.41988,B,L,2006-11-29T12:05:29.190000Z,2006-11-29T12:07:35.988000Z,0 days 00:02:06.798000
783,787,2006,329,2006-11-25,19:04:52.796,19:05:11.860,19:05:26.000,14.14,115.81457,A,L,2006-11-25T19:04:52.796000Z,2006-11-25T19:05:39.935000Z,0 days 00:01:30
784,788,2006,329,2006-11-25,18:56:54.445,18:57:13.500,18:57:27.633,14.133,115.75303,A,L,2006-11-25T18:56:54.445000Z,2006-11-25T18:57:31.648000Z,0 days 00:01:30
785,789,2006,328,2006-11-24,04:37:40.416,04:38:0.100,04:38:14.700,14.6,119.86834,A,L,2006-11-24T04:37:40.416000Z,2006-11-24T04:38:42.316000Z,0 days 00:01:30
786,790,2006,327,2006-11-23,13:55:52.213,13:56:12.358,13:56:27.300,14.942,122.8939,C,L,2006-11-23T13:55:52.213000Z,2006-11-23T13:56:56.854000Z,0 days 00:01:30
787,791,2006,327,2006-11-23,13:31:54.314,13:32:20.200,13:32:39.400,19.2,161.3975,A,L,2006-11-23T13:31:54.314000Z,2006-11-23T13:33:21.114000Z,0 days 00:01:30
788,792,2006,308,2006-11-04,01:53:24.636,01:53:48.500,01:54:6.200,17.7,147.65729,A,L,2006-11-04T01:53:24.636000Z,2006-11-04T01:54:36.136000Z,0 days 00:01:30
789,793,2006,302,2006-10-29,03:24:41.784,03:25:1.257,03:25:15.700,14.443,118.48274,A,L,2006-10-29T03:24:41.784000Z,2006-10-29T03:25:31.177000Z,0 days 00:01:30
790,794,2006,300,2006-10-27,20:27:40.507,20:28:1.890,20:28:17.750,15.86,131.06444,A,L,2006-10-27T20:27:40.507000Z,2006-10-27T20:28:18.986000Z,0 days 00:01:30
791,795,2006,298,2006-10-25,02:03:11.480,02:03:30.200,02:03:44.085,13.885,113.57515,A,L,2006-10-25T02:03:11.480000Z,2006-10-25T02:03:50.280000Z,0 days 00:01:30
792,796,2006,287,2006-10-14,23:55:29.914,23:55:55.800,23:56:15.000,19.2,161.3975,B,L,2006-10-14T23:55:29.914000Z,2006-10-14T23:56:44.113000Z,0 days 00:01:30
793,797,2006,221,2006-08-09,10:38:39.611,10:38:59.700,10:39:14.600,14.9,122.52181,C,L,2006-08-09T10:38:39.611000Z,2006-08-09T10:39:28.911000Z,0 days 00:01:30
794,798,2006,220,2006-08-08,21:20:06.147,21:21:35.404,21:22:41.611,66.203,689.07214,,R,2006-08-08T21:20:06.147000Z,2006-08-08T21:24:54.740000Z,0 days 00:04:48.593000
795,799,2006,220,2006-08-08,19:41:58.055,19:42:2.100,19:42:5.100,3.0,23.148,,L,2006-08-08T19:41:58.055000Z,2006-08-08T19:42:21.259000Z,0 days 00:01:30
796,800,2006,202,2006-07-21,23:35:12.902,23:35:52.000,23:36:21.000,29.0,255.8844,B,R,2006-07-21T23:35:12.902000Z,2006-07-21T23:36:33.453000Z,0 days 00:01:30
797,801,2006,201,2006-07-20,06:05:30.928,06:05:52.500,06:06:8.500,16.0,132.3168,C,L,2006-07-20T06:05:30.928000Z,2006-07-20T06:06:22.478000Z,0 days 00:01:30
798,802,2006,197,2006-07-16,17:13:25.759,17:13:50.112,17:14:8.175,18.063,150.96484,B,L,2006-07-16T17:13:25.759000Z,2006-07-16T17:15:35.646000Z,0 days 00:02:09.887000
799,803,2006,168,2006-06-17,02:13:18.314,02:13:44.100,02:14:3.226,19.126,160.71516,B,L,2006-06-17T02:13:18.314000Z,2006-06-17T02:15:04.213000Z,0 days 00:01:45.899000
800,804,2006,168,2006-06-17,01:44:05.698,01:44:27.000,01:44:42.800,15.8,130.52822,B,L,2006-06-17T01:44:05.698000Z,2006-06-17T01:45:18.697000Z,0 days 00:01:30
801,805,2006,168,2006-06-17,00:56:08.429,00:56:29.656,00:56:45.400,15.744,130.02803,C,L,2006-06-17T00:56:08.429000Z,2006-06-17T00:57:13.773000Z,0 days 00:01:30
802,806,2006,167,2006-06-16,18:36:14.001,18:36:39.550,18:36:58.500,18.95,159.09416,A,L,2006-06-16T18:36:14.001000Z,2006-06-16T18:37:44.450000Z,0 days 00:01:30.449000
803,807,2006,167,2006-06-16,18:34:05.011,18:34:26.550,18:34:42.526,15.976,132.10199,C,L,2006-06-16T18:34:05.011000Z,2006-06-16T18:35:13.460000Z,0 days 00:01:30
804,808,2006,167,2006-06-16,18:18:03.506,18:18:23.454,18:18:38.250,14.796,121.60107,A,L,2006-06-16T18:18:03.506000Z,2006-06-16T18:19:05.049000Z,0 days 00:01:30
805,809,2006,157,2006-06-06,02:52:42.541,02:53:5.139,02:53:21.900,16.761,139.15349,A,L,2006-06-06T02:52:42.541000Z,2006-06-06T02:53:53.401000Z,0 days 00:01:30
806,810,2006,145,2006-05-25,16:30:56.744,16:31:30.450,16:31:55.450,25.0,216.33,C,L,2006-05-25T16:30:56.744000Z,2006-05-25T16:32:29.291000Z,0 days 00:01:32.547000
807,811,2006,145,2006-05-25,12:40:40.846,12:40:56.494,12:41:8.100,11.606,93.80684,C,L,2006-05-25T12:40:40.846000Z,2006-05-25T12:41:44.352000Z,0 days 00:01:30
808,812,2006,139,2006-05-19,13:27:00.811,13:27:14.125,13:27:24.000,9.875,79.08764,B,L,2006-05-19T13:27:00.811000Z,2006-05-19T13:27:41.685000Z,0 days 00:01:30
809,813,2006,138,2006-05-18,16:10:04.374,16:10:11.250,16:10:16.350,5.1,39.80785,A,L,2006-05-18T16:10:04.374000Z,2006-05-18T16:10:37.774000Z,0 days 00:01:30
810,814,2006,138,2006-05-18,04:03:46.696,04:03:54.578,04:04:0.424,5.846,45.8165,B,L,2006-05-18T04:03:46.696000Z,2006-05-18T04:04:12.768000Z,0 days 00:01:30
811,815,2006,136,2006-05-16,04:06:10.693,04:06:29.400,04:06:43.275,13.875,113.48744,A,L,2006-05-16T04:06:10.693000Z,2006-05-16T04:07:41.293000Z,0 days 00:01:30.600000
812,816,2006,133,2006-05-13,21:38:03.598,21:38:40.000,21:39:7.000,27.0,235.9368,C,L,2006-05-13T21:38:03.598000Z,2006-05-13T21:39:43.596000Z,0 days 00:01:39.998000
813,817,2006,130,2006-05-10,01:44:03.541,01:44:18.675,01:44:29.900,11.225,90.54517,A,L,2006-05-10T01:44:03.541000Z,2006-05-10T01:44:54.865000Z,0 days 00:01:30
814,818,2006,128,2006-05-08,20:43:06.615,20:43:30.000,20:43:47.345,17.345,144.4335,A,L,2006-05-08T20:43:06.615000Z,2006-05-08T20:44:07.616000Z,0 days 00:01:30
815,819,2006,128,2006-05-08,04:05:12.812,04:05:38.900,04:05:58.250,19.35,162.78207,B,L,2006-05-08T04:05:12.812000Z,2006-05-08T04:06:35.912000Z,0 days 00:01:30
816,820,2006,123,2006-05-03,21:37:49.835,21:38:21.885,21:38:45.657,23.772,204.46029,,R,2006-05-03T21:37:49.835000Z,2006-05-03T21:38:46.948000Z,0 days 00:01:30
817,821,2006,121,2006-05-01,19:09:58.638,19:10:21.984,19:10:39.300,17.316,144.17062,A,L,2006-05-01T19:09:58.638000Z,2006-05-01T19:10:38.403000Z,0 days 00:01:30
818,822,2006,113,2006-04-23,14:42:38.475,14:43:1.086,14:43:17.854,16.77,139.23041,A,R,2006-04-23T14:42:38.475000Z,2006-04-23T14:43:47.389000Z,0 days 00:01:30
819,823,2006,109,2006-04-19,03:26:35.261,03:26:52.489,03:27:5.267,12.778,103.91763,A,L,2006-04-19T03:26:35.261000Z,2006-04-19T03:27:47.772000Z,0 days 00:01:30
820,824,2006,106,2006-04-16,05:17:51.788,05:18:17.000,05:18:35.700,18.7,156.79613,B,L,2006-04-16T05:17:51.788000Z,2006-04-16T05:18:54.790000Z,0 days 00:01:30
821,825,2006,74,2006-03-15,20:33:12.707,20:33:34.563,20:33:50.774,16.211,134.20744,B,L,2006-03-15T20:33:12.707000Z,2006-03-15T20:34:26.143000Z,0 days 00:01:30
822,826,2006,72,2006-03-13,18:04:59.849,18:05:25.817,18:05:45.078,19.261,161.96033,B,R,2006-03-13T18:04:59.849000Z,2006-03-13T18:06:26.032000Z,0 days 00:01:30
823,827,2006,53,2006-02-22,03:16:01.946,03:16:21.900,03:16:36.700,14.8,121.63646,A,L,2006-02-22T03:16:01.946000Z,2006-02-22T03:17:00.046000Z,0 days 00:01:30
824,828,2006,34,2006-02-03,22:15:40.944,22:16:20.426,22:16:49.719,29.289,258.79565,,R,2006-02-03T22:15:40.944000Z,2006-02-03T22:17:47.514000Z,0 days 00:02:06.570000
825,829,2006,34,2006-02-03,20:41:24.649,20:42:2.000,20:42:29.704,27.704,242.91949,C,R,2006-02-03T20:41:24.649000Z,2006-02-03T20:43:26.646000Z,0 days 00:02:01.997000
826,830,2006,7,2006-01-07,05:11:21.048,05:12:38.000,05:13:35.077,57.077,571.89329,,R,2006-01-07T05:11:21.048000Z,2006-01-07T05:15:49.046000Z,0 days 00:04:27.998000
827,831,2005,357,2005-12-23,07:09:54.315,07:11:36.014,07:12:51.449,75.434,814.8089,B,R,2005-12-23T07:09:54.315000Z,2005-12-23T07:11:40.600000Z,0 days 00:01:46.285000
828,832,2005,353,2005-12-19,17:44:54.109,17:46:18.952,17:47:21.882,62.93,646.2293,B,R,2005-12-19T17:44:54.109000Z,2005-12-19T17:48:17.155000Z,0 days 00:03:23.046000
829,833,2005,353,2005-12-19,17:40:27.107,17:49:47.999,17:50:47.999,60.0,608.652,,R,2005-12-19T17:40:27.107000Z,2005-12-19T17:43:28.106000Z,0 days 00:03:00.999000
830,834,2005,329,2005-11-25,09:31:07.174,09:32:43.991,09:33:55.804,71.813,764.61731,B,R,2005-11-25T09:31:07.174000Z,2005-11-25T09:38:00.181000Z,0 days 00:06:53.007000
831,835,2005,325,2005-11-21,10:57:39.491,10:58:9.347,10:58:31.491,22.145,188.92734,B,R,2005-11-21T10:57:39.491000Z,2005-11-21T10:59:50.143000Z,0 days 00:02:10.652000
